image_path,source_dataset,source_label,true_label,true_index,pred_label,pred_index,confidence,max_logit,energy,prob_cardboard,prob_glass,prob_metal,prob_paper,prob_plastic,is_correct,prediction_matches_source_label,uncertainty_score,probability_margin,uncertainty_band,selection_reason,human_review_status,human_observation,reviewed_label,reviewed_action,reviewer_notes,active_learning_rank
ml\data\raw\realwaste\Cardboard\Cardboard_99.jpg,realwaste,cardboard,cardboard,0,metal,2,0.3811891973018646,1.688205599784851,-2.652665138244629,0.3260962963104248,0.00392144126817584,0.3811891973018646,0.2846461534500122,0.0041469004936516285,false,false,0.6188108026981354,0.05509290099143982,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,12
ml\data\raw\realwaste\Plastic\Plastic_579.jpg,realwaste,plastic,plastic,4,plastic,4,0.38408491015434265,1.2650846242904663,-2.2219762802124023,0.3658635914325714,0.00459715723991394,0.11734714359045029,0.12810714542865753,0.38408491015434265,true,true,0.6159150898456573,0.01822131872177124,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,13
ml\data\raw\realwaste\Plastic\Plastic_732.jpg,realwaste,plastic,plastic,4,plastic,4,0.39236798882484436,1.4941068887710571,-2.429661989212036,0.22390113770961761,0.0021447502076625824,0.36084210872650146,0.020743975415825844,0.39236798882484436,true,true,0.6076320111751556,0.031525880098342896,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,14
ml\data\raw\realwaste\Plastic\Plastic_766.jpg,realwaste,plastic,plastic,4,cardboard,0,0.39581814408302307,1.1366016864776611,-2.0634021759033203,0.39581814408302307,0.08013201504945755,0.2577381730079651,0.008498725481331348,0.2578129768371582,false,false,0.6041818559169769,0.13800516724586487,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,15
ml\data\raw\realwaste\Plastic\Plastic_398.jpg,realwaste,plastic,plastic,4,metal,2,0.3962951898574829,1.553695559501648,-2.4792914390563965,0.2097569853067398,0.006177691277116537,0.3962951898574829,0.005056624300777912,0.3827134966850281,false,false,0.6037048101425171,0.013581693172454834,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,16
ml\data\raw\realwaste\Plastic\Plastic_6.jpg,realwaste,plastic,plastic,4,paper,3,0.3971487581729889,1.6421327590942383,-2.5655770301818848,0.019857807084918022,0.0019481570925563574,0.2063363492488861,0.3971487581729889,0.3747088611125946,false,false,0.6028512418270111,0.022439897060394287,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,17
ml\data\raw\realwaste\Cardboard\Cardboard_164.jpg,realwaste,cardboard,cardboard,0,cardboard,0,0.39806070923805237,1.0444114208221436,-1.965562105178833,0.39806070923805237,0.006520678289234638,0.3682982921600342,0.12098734080791473,0.10613299161195755,true,true,0.6019392907619476,0.02976241707801819,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,18
ml\data\raw\realwaste\Plastic\Plastic_253.jpg,realwaste,plastic,plastic,4,paper,3,0.3991534113883972,1.2856718301773071,-2.2040812969207764,0.24094097316265106,0.1812978833913803,0.1761268675327301,0.3991534113883972,0.0024808566085994244,false,false,0.6008465886116028,0.15821243822574615,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,19
ml\data\raw\realwaste\Plastic\Plastic_17.jpg,realwaste,plastic,plastic,4,cardboard,0,0.40175002813339233,1.0283927917480469,-1.940317988395691,0.40175002813339233,0.01429782435297966,0.04252169281244278,0.18498751521110535,0.3564428985118866,false,false,0.5982499718666077,0.04530712962150574,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,20
ml\data\raw\realwaste\Cardboard\Cardboard_21.jpg,realwaste,cardboard,cardboard,0,plastic,4,0.40185725688934326,1.4790409803390503,-2.3906993865966797,0.3428986668586731,0.0010646176524460316,0.14579318463802338,0.1083863228559494,0.40185725688934326,false,false,0.5981427431106567,0.058958590030670166,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,21
ml\data\raw\realwaste\Glass\Glass_64.jpg,realwaste,glass,glass,1,paper,3,0.40342089533805847,1.1384512186050415,-2.0462260246276855,0.16554760932922363,0.008367584086954594,0.395178884267807,0.40342089533805847,0.027485016733407974,false,false,0.5965791046619415,0.008242011070251465,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,22
ml\data\raw\realwaste\Plastic\Plastic_470.jpg,realwaste,plastic,plastic,4,paper,3,0.4035431444644928,0.9546703100204468,-1.8621422052383423,0.14393281936645508,0.010960838757455349,0.25858160853385925,0.4035431444644928,0.18298165500164032,false,false,0.5964568555355072,0.14496153593063354,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,23
ml\data\raw\realwaste\Paper\Paper_428.jpg,realwaste,paper,paper,3,cardboard,0,0.40451061725616455,1.158149242401123,-2.0632264614105225,0.40451061725616455,0.007575605995953083,0.053372662514448166,0.18341116607189178,0.351129949092865,false,false,0.5954893827438354,0.05338066816329956,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,24
ml\data\raw\realwaste\Plastic\Plastic_559.jpg,realwaste,plastic,plastic,4,metal,2,0.4045359790325165,1.5826689004898071,-2.4876835346221924,0.008275443688035011,0.0033695099409669638,0.4045359790325165,0.21059510111808777,0.3732239902019501,false,false,0.5954640209674835,0.031311988830566406,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,25
ml\data\raw\realwaste\Metal\Metal_317.jpg,realwaste,metal,metal,2,plastic,4,0.4092036783695221,2.006669282913208,-2.9002115726470947,0.2849062979221344,0.029417790472507477,0.2763237953186035,0.00014853985339868814,0.4092036783695221,false,false,0.5907963216304779,0.1242973804473877,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,26
ml\data\raw\realwaste\Plastic\Plastic_339.jpg,realwaste,plastic,plastic,4,metal,2,0.409966379404068,1.8729496002197266,-2.76462984085083,0.3997792601585388,0.18333286046981812,0.409966379404068,0.00410092668607831,0.0028205339331179857,false,false,0.590033620595932,0.010187119245529175,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,27
ml\data\raw\realwaste\Paper\Paper_416.jpg,realwaste,paper,paper,3,paper,3,0.4116166830062866,2.3838272094726562,-3.2714900970458984,0.3983573019504547,0.0017409317661076784,0.00033666889066807926,0.4116166830062866,0.18794840574264526,true,true,0.5883833169937134,0.01325938105583191,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,28
ml\data\raw\realwaste\Plastic\Plastic_541.jpg,realwaste,plastic,plastic,4,metal,2,0.4151582419872284,1.0825228691101074,-1.961618423461914,0.3864198625087738,0.006490325089544058,0.4151582419872284,0.0668502002954483,0.1250813752412796,false,false,0.5848417580127716,0.02873837947845459,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,29
ml\data\raw\realwaste\Plastic\Plastic_225.jpg,realwaste,plastic,plastic,4,paper,3,0.41680023074150085,1.4973317384719849,-2.3724799156188965,0.21660761535167694,0.018412884324789047,0.34334689378738403,0.41680023074150085,0.004832311999052763,false,false,0.5831997692584991,0.07345333695411682,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,30
ml\data\raw\realwaste\Plastic\Plastic_472.jpg,realwaste,plastic,plastic,4,glass,1,0.4169718027114868,1.2736064195632935,-2.148343086242676,0.03207920119166374,0.4169718027114868,0.35912173986434937,0.013379788026213646,0.178447425365448,false,false,0.5830281972885132,0.05785006284713745,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,31
ml\data\raw\realwaste\Plastic\Plastic_630.jpg,realwaste,plastic,plastic,4,cardboard,0,0.41807883977890015,1.1946353912353516,-2.066720724105835,0.41807883977890015,0.010328004136681557,0.27498123049736023,0.25082895159721375,0.045782990753650665,false,false,0.5819211602210999,0.14309760928153992,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,32
ml\data\raw\realwaste\Plastic\Plastic_194.jpg,realwaste,plastic,plastic,4,cardboard,0,0.41970670223236084,1.0268281698226929,-1.8950273990631104,0.41970670223236084,0.006128828972578049,0.08988142013549805,0.4119633436203003,0.07231973111629486,false,false,0.5802932977676392,0.007743358612060547,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,33
ml\data\raw\realwaste\Cardboard\Cardboard_19.jpg,realwaste,cardboard,cardboard,0,cardboard,0,0.42065998911857605,1.2834528684616089,-2.149383306503296,0.42065998911857605,0.012842802330851555,0.1278248131275177,0.09607203304767609,0.3426003158092499,true,true,0.579340010881424,0.07805967330932617,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,34
ml\data\raw\realwaste\Plastic\Plastic_693.jpg,realwaste,plastic,plastic,4,plastic,4,0.4207681119441986,1.5182431936264038,-2.3839166164398193,0.1410638988018036,0.0008406409178860486,0.4173891544342041,0.019938241690397263,0.4207681119441986,true,true,0.5792318880558014,0.003378957509994507,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,35
ml\data\raw\realwaste\Cardboard\Cardboard_178.jpg,realwaste,cardboard,cardboard,0,plastic,4,0.42185044288635254,2.021054983139038,-2.884159564971924,0.37620648741722107,0.0019018396269530058,0.1981879323720932,0.0018533478723838925,0.42185044288635254,false,false,0.5781495571136475,0.04564395546913147,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,36
ml\data\raw\realwaste\Plastic\Plastic_434.jpg,realwaste,plastic,plastic,4,metal,2,0.42451098561286926,0.9051311016082764,-1.7619484663009644,0.05165495723485947,0.028978068381547928,0.42451098561286926,0.26616808772087097,0.22868788242340088,false,false,0.5754890143871307,0.1583428978919983,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,37
ml\data\raw\realwaste\Plastic\Plastic_499.jpg,realwaste,plastic,plastic,4,plastic,4,0.4264192283153534,1.2148711681365967,-2.0672035217285156,0.39662331342697144,0.007086551282554865,0.025684114545583725,0.14418679475784302,0.4264192283153534,true,true,0.5735807716846466,0.029795914888381958,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,38
ml\data\raw\realwaste\Plastic\Plastic_377.jpg,realwaste,plastic,plastic,4,paper,3,0.4279022514820099,1.626630187034607,-2.4754905700683594,0.40510109066963196,0.0017177868867293,0.1527298539876938,0.4279022514820099,0.012548980303108692,false,false,0.5720977485179901,0.02280116081237793,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,39
ml\data\raw\realwaste\Glass\Glass_24.jpg,realwaste,glass,glass,1,metal,2,0.4324205219745636,1.5929913520812988,-2.4313480854034424,0.11897502839565277,0.42240962386131287,0.4324205219745636,0.005045037250965834,0.021149756386876106,false,false,0.5675794780254364,0.010010898113250732,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,40
ml\data\raw\realwaste\Glass\Glass_52.jpg,realwaste,glass,glass,1,paper,3,0.43771693110466003,0.5648956894874573,-1.3910784721374512,0.12020730972290039,0.09348789602518082,0.1888308972120285,0.43771693110466003,0.15975691378116608,false,false,0.56228306889534,0.24888603389263153,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,41
ml\data\raw\realwaste\Glass\Glass_85.jpg,realwaste,glass,glass,1,cardboard,0,0.43830302357673645,3.699159860610962,-4.5240044593811035,0.43830302357673645,0.21385857462882996,0.3474835455417633,0.0003500044113025069,4.905641162622487e-06,false,false,0.5616969764232635,0.09081947803497314,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,42
ml\data\raw\realwaste\Paper\Paper_208.jpg,realwaste,paper,paper,3,plastic,4,0.4386804401874542,1.376649260520935,-2.2006332874298096,0.3118659257888794,0.002388482680544257,0.05893808975815773,0.18812710046768188,0.4386804401874542,false,false,0.5613195598125458,0.12681451439857483,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,43
ml\data\raw\realwaste\Plastic\Plastic_917.jpg,realwaste,plastic,plastic,4,metal,2,0.43984514474868774,1.0495315790176392,-1.8708641529083252,0.09655874967575073,0.06013670563697815,0.43984514474868774,0.08622609078884125,0.31723329424858093,false,false,0.5601548552513123,0.12261185050010681,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,44
ml\data\raw\realwaste\Metal\Metal_757.jpg,realwaste,metal,metal,2,glass,1,0.4403703212738037,1.290687918663025,-2.1108272075653076,0.08369868993759155,0.4403703212738037,0.4163726568222046,0.049834877252578735,0.0097234221175313,false,false,0.5596296787261963,0.02399766445159912,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,45
ml\data\raw\realwaste\Glass\Glass_133.jpg,realwaste,glass,glass,1,cardboard,0,0.442112535238266,1.8747996091842651,-2.690990447998047,0.442112535238266,0.42167457938194275,0.12099408358335495,0.002830789890140295,0.012388037517666817,false,false,0.557887464761734,0.020437955856323242,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,46
ml\data\raw\realwaste\Glass\Glass_51.jpg,realwaste,glass,glass,1,cardboard,0,0.4455866813659668,0.9552610516548157,-1.7636244297027588,0.4455866813659668,0.03873884305357933,0.06948293000459671,0.3898962736129761,0.056295204907655716,false,false,0.5544133186340332,0.05569040775299072,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,47
ml\data\raw\realwaste\Cardboard\Cardboard_374.jpg,realwaste,cardboard,cardboard,0,plastic,4,0.4457634389400482,1.4366707801818848,-2.2446377277374268,0.07636736333370209,0.0034284074790775776,0.25391867756843567,0.22052210569381714,0.4457634389400482,false,false,0.5542365610599518,0.19184476137161255,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,48
ml\data\raw\realwaste\Paper\Paper_96.jpg,realwaste,paper,paper,3,paper,3,0.4475824534893036,2.476374864578247,-3.2802693843841553,0.3948146104812622,0.0005837060161866248,0.001251663314178586,0.4475824534893036,0.1557675004005432,true,true,0.5524175465106964,0.05276784300804138,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,49
ml\data\raw\realwaste\Cardboard\Cardboard_271.jpg,realwaste,cardboard,cardboard,0,plastic,4,0.449297696352005,3.202179431915283,-4.002249240875244,0.32765695452690125,2.2342657757690176e-05,0.0006590723060071468,0.22236397862434387,0.449297696352005,false,false,0.550702303647995,0.12164074182510376,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,50
ml\data\raw\realwaste\Glass\Glass_237.jpg,realwaste,glass,glass,1,metal,2,0.4514572322368622,2.1895148754119873,-2.9847893714904785,0.3807477056980133,0.03948010876774788,0.4514572322368622,0.0002503054856788367,0.12806467711925507,false,false,0.5485427677631378,0.07070952653884888,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,51
ml\data\raw\realwaste\Glass\Glass_220.jpg,realwaste,glass,glass,1,plastic,4,0.4518984854221344,1.5782694816589355,-2.3725671768188477,0.4518389105796814,0.004679890815168619,0.02639768272638321,0.06518501788377762,0.4518984854221344,false,false,0.5481015145778656,5.957484245300293e-05,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,52
ml\data\raw\realwaste\Metal\Metal_14.jpg,realwaste,metal,metal,2,cardboard,0,0.45438486337661743,2.7389566898345947,-3.5277674198150635,0.45438486337661743,0.13615241646766663,0.40412652492523193,0.005300581920892,3.565633232938126e-05,false,false,0.5456151366233826,0.0502583384513855,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,53
ml\data\raw\realwaste\Cardboard\Cardboard_46.jpg,realwaste,cardboard,cardboard,0,cardboard,0,0.4556352198123932,2.478442430496216,-3.26450514793396,0.4556352198123932,0.0005918607348576188,0.40041351318359375,0.14123786985874176,0.0021216017194092274,true,true,0.5443647801876068,0.05522170662879944,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,54
ml\data\raw\realwaste\Plastic\Plastic_216.jpg,realwaste,plastic,plastic,4,metal,2,0.4569835662841797,1.31134033203125,-2.0944480895996094,0.38055339455604553,0.09056692570447922,0.4569835662841797,0.017182162031531334,0.05471394583582878,false,false,0.5430164337158203,0.07643017172813416,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,55
ml\data\raw\realwaste\Cardboard\Cardboard_337.jpg,realwaste,cardboard,cardboard,0,metal,2,0.4572678506374359,1.3290640115737915,-2.1115498542785645,0.4040563702583313,0.025365149602293968,0.4572678506374359,0.08904092013835907,0.024269696325063705,false,false,0.5427321493625641,0.053211480379104614,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,56
ml\data\raw\realwaste\Paper\Paper_425.jpg,realwaste,paper,paper,3,cardboard,0,0.459240585565567,2.2825207710266113,-3.060701847076416,0.459240585565567,0.0014525768347084522,0.4569137990474701,0.08033976703882217,0.0020532719790935516,false,false,0.540759414434433,0.002326786518096924,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,57
ml\data\raw\realwaste\Plastic\Plastic_479.jpg,realwaste,plastic,plastic,4,metal,2,0.4598930776119232,1.8381457328796387,-2.6149070262908936,0.383672833442688,0.024886658415198326,0.4598930776119232,0.00048739812336862087,0.1310599446296692,false,false,0.5401069223880768,0.07622024416923523,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,58
ml\data\raw\realwaste\Cardboard\Cardboard_276.jpg,realwaste,cardboard,cardboard,0,plastic,4,0.46087080240249634,1.0896680355072021,-1.8643054962158203,0.08892595767974854,0.089662104845047,0.03217238560318947,0.32836881279945374,0.46087080240249634,false,false,0.5391291975975037,0.1325019896030426,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,59
ml\data\raw\realwaste\Plastic\Plastic_252.jpg,realwaste,plastic,plastic,4,metal,2,0.46115419268608093,1.7347571849822998,-2.508780002593994,0.42570066452026367,0.10119646787643433,0.46115419268608093,0.008514245972037315,0.003434418700635433,false,false,0.5388458073139191,0.03545352816581726,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,60
ml\data\raw\realwaste\Cardboard\Cardboard_120.jpg,realwaste,cardboard,cardboard,0,metal,2,0.4617433249950409,1.3849458694458008,-2.1576919555664062,0.18861334025859833,0.002375904703512788,0.4617433249950409,0.2685510516166687,0.07871636748313904,false,false,0.5382566750049591,0.1931922733783722,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,61
ml\data\raw\realwaste\Cardboard\Cardboard_387.jpg,realwaste,cardboard,cardboard,0,plastic,4,0.46176886558532715,1.8610389232635498,-2.6337296962738037,0.4119756817817688,0.005376613698899746,0.005490548443049192,0.11538830399513245,0.46176886558532715,false,false,0.5382311344146729,0.04979318380355835,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,62
ml\data\raw\realwaste\Plastic\Plastic_790.jpg,realwaste,plastic,plastic,4,plastic,4,0.4629196524620056,1.9205899238586426,-2.690791606903076,0.35415998101234436,0.168772891163826,0.012920933775603771,0.0012266014236956835,0.4629196524620056,true,true,0.5370803475379944,0.10875967144966125,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,63
ml\data\raw\realwaste\Plastic\Plastic_848.jpg,realwaste,plastic,plastic,4,plastic,4,0.46305227279663086,1.7370657920837402,-2.506981134414673,0.027201859280467033,0.0020010534208267927,0.39616629481315613,0.11157849431037903,0.46305227279663086,true,true,0.5369477272033691,0.06688597798347473,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,64
ml\data\raw\realwaste\Glass\Glass_284.jpg,realwaste,glass,glass,1,cardboard,0,0.46411851048469543,0.9058114886283875,-1.673426866531372,0.46411851048469543,0.19427552819252014,0.18834590911865234,0.09241823852062225,0.060841821134090424,false,false,0.5358814895153046,0.2698429822921753,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,65
ml\data\raw\realwaste\Glass\Glass_277.jpg,realwaste,glass,glass,1,cardboard,0,0.4671708345413208,2.1320273876190186,-2.89308762550354,0.4671708345413208,0.010302504524588585,0.35464176535606384,0.0012577713932842016,0.1666271835565567,false,false,0.5328291654586792,0.11252906918525696,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,66
ml\data\raw\realwaste\Cardboard\Cardboard_92.jpg,realwaste,cardboard,cardboard,0,metal,2,0.4689449965953827,1.2445322275161743,-2.0018019676208496,0.3080987334251404,0.027141811326146126,0.4689449965953827,0.028663134202361107,0.16715127229690552,false,false,0.5310550034046173,0.1608462631702423,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,67
ml\data\raw\realwaste\Metal\Metal_732.jpg,realwaste,metal,metal,2,cardboard,0,0.46931350231170654,2.048576593399048,-2.805060863494873,0.46931350231170654,0.04919273033738136,0.4605051875114441,0.0014239756856113672,0.01956462860107422,false,false,0.5306864976882935,0.008808314800262451,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,68
ml\data\raw\realwaste\Paper\Paper_210.jpg,realwaste,paper,paper,3,cardboard,0,0.4702416956424713,1.8509242534637451,-2.6054327487945557,0.4702416956424713,0.014428840018808842,0.002738031791523099,0.08448217064142227,0.42810922861099243,false,false,0.5297583043575287,0.04213246703147888,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,69
ml\data\raw\realwaste\Plastic\Plastic_749.jpg,realwaste,plastic,plastic,4,metal,2,0.47038936614990234,1.884980320930481,-2.6391749382019043,0.055946726351976395,0.0012899396242573857,0.47038936614990234,0.43377527594566345,0.038598667830228806,false,false,0.5296106338500977,0.03661409020423889,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,70
ml\data\raw\realwaste\Plastic\Plastic_893.jpg,realwaste,plastic,plastic,4,plastic,4,0.47052568197250366,1.9489229917526245,-2.7028276920318604,0.38752615451812744,0.001218045363202691,0.1189340353012085,0.02179606445133686,0.47052568197250366,true,true,0.5294743180274963,0.08299952745437622,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,71
ml\data\raw\realwaste\Metal\Metal_222.jpg,realwaste,metal,metal,2,cardboard,0,0.4710657596588135,2.357200860977173,-3.1099584102630615,0.4710657596588135,0.34190285205841064,0.007268690504133701,0.17928992211818695,0.0004727883206214756,false,false,0.5289342403411865,0.12916290760040283,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,72
ml\data\raw\realwaste\Metal\Metal_35.jpg,realwaste,metal,metal,2,metal,2,0.47136619687080383,2.063709020614624,-2.815829038619995,0.3195090889930725,0.0007404497009702027,0.47136619687080383,0.18871952593326569,0.019664695486426353,true,true,0.5286338031291962,0.15185710787773132,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,73
ml\data\raw\realwaste\Paper\Paper_67.jpg,realwaste,paper,paper,3,cardboard,0,0.4720178246498108,1.6303616762161255,-2.3811001777648926,0.4720178246498108,0.0011838391656056046,0.06482695043087006,0.3027171194553375,0.15925422310829163,false,false,0.5279821753501892,0.16930070519447327,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,74
ml\data\raw\realwaste\Glass\Glass_9.jpg,realwaste,glass,glass,1,metal,2,0.4724370837211609,2.0792062282562256,-2.829056978225708,0.13527396321296692,0.3837379813194275,0.4724370837211609,0.004450987093150616,0.004099921323359013,false,false,0.5275629162788391,0.0886991024017334,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,75
ml\data\raw\realwaste\Plastic\Plastic_172.jpg,realwaste,plastic,plastic,4,cardboard,0,0.4733816087245941,1.6897752285003662,-2.437628746032715,0.4733816087245941,0.0029097155202180147,0.04646895453333855,0.40430328249931335,0.07293637841939926,false,false,0.5266183912754059,0.06907832622528076,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,76
ml\data\raw\realwaste\Plastic\Plastic_343.jpg,realwaste,plastic,plastic,4,paper,3,0.4758409559726715,2.088081121444702,-2.8307528495788574,0.37904655933380127,0.00042179509182460606,0.022941695526242256,0.4758409559726715,0.12174901366233826,false,false,0.5241590440273285,0.09679439663887024,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,77
ml\data\raw\realwaste\Metal\Metal_662.jpg,realwaste,metal,metal,2,glass,1,0.4782268702983856,0.8554115891456604,-1.5930817127227783,0.18025603890419006,0.4782268702983856,0.20412534475326538,0.09461493790149689,0.04277685657143593,false,false,0.5217731297016144,0.27410152554512024,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,78
