image_path,source_dataset,source_label,true_label,true_index,pred_label,pred_index,confidence,max_logit,energy,prob_cardboard,prob_glass,prob_metal,prob_paper,prob_plastic,is_correct,prediction_matches_source_label,uncertainty_score,probability_margin,uncertainty_band,selection_reason,human_review_status,human_observation,reviewed_label,reviewed_action,reviewer_notes,active_learning_rank
ml\data\raw\garbage_v2\glass\glass_1580.jpg,garbage_v2,glass,glass,1,glass,1,0.4391646683216095,1.7595466375350952,-2.582427501678467,0.3258366882801056,0.4391646683216095,0.0009528446826152503,0.15856672823429108,0.07547907531261444,true,true,0.5608353316783905,0.1133279800415039,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,41
ml\data\raw\garbage_v2\glass\glass_1027.jpg,garbage_v2,glass,glass,1,plastic,4,0.4398113787174225,2.148505687713623,-2.9699149131774902,0.004062064457684755,0.43775513768196106,0.11591915041208267,0.002452211221680045,0.4398113787174225,false,false,0.5601886212825775,0.0020562410354614258,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,42
ml\data\raw\garbage_v2\plastic\plastic_945.jpg,garbage_v2,plastic,plastic,4,plastic,4,0.44445109367370605,1.6112816333770752,-2.422196865081787,0.44201216101646423,0.005775969475507736,0.07019287347793579,0.03756794333457947,0.44445109367370605,true,true,0.555548906326294,0.0024389326572418213,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,43
ml\data\raw\garbage_v2\plastic\plastic_207.jpg,garbage_v2,plastic,plastic,4,metal,2,0.44465523958206177,1.5661063194274902,-2.3765623569488525,0.0009599346667528152,0.2178342044353485,0.44465523958206177,0.159768208861351,0.17678247392177582,false,false,0.5553447604179382,0.22682103514671326,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,44
ml\data\raw\garbage_v2\plastic\plastic_441.jpg,garbage_v2,plastic,plastic,4,cardboard,0,0.44587138295173645,1.1881067752838135,-1.9958314895629883,0.44587138295173645,0.039485663175582886,0.14030182361602783,0.01925559900701046,0.3550855219364166,false,false,0.5541286170482635,0.09078586101531982,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,45
ml\data\raw\garbage_v2\glass\glass_823.jpg,garbage_v2,glass,glass,1,plastic,4,0.4473325312137604,1.2216403484344482,-2.0260934829711914,0.010429823771119118,0.24885132908821106,0.2565465569496155,0.03683972358703613,0.4473325312137604,false,false,0.5526674687862396,0.1907859742641449,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,46
ml\data\raw\garbage_v2\cardboard\cardboard_10.jpg,garbage_v2,cardboard,cardboard,0,cardboard,0,0.44773370027542114,1.2871659994125366,-2.0907225608825684,0.44773370027542114,0.07381204515695572,0.23266834020614624,0.008602222427725792,0.23718370497226715,true,true,0.5522662997245789,0.210549995303154,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,47
ml\data\raw\garbage_v2\glass\glass_115.jpg,garbage_v2,glass,glass,1,metal,2,0.44777658581733704,1.3234401941299438,-2.126901149749756,0.006056371610611677,0.1337386518716812,0.44777658581733704,0.13881632685661316,0.2736121118068695,false,false,0.552223414182663,0.17416447401046753,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,48
ml\data\raw\garbage_v2\cardboard\cardboard_386.jpg,garbage_v2,cardboard,cardboard,0,paper,3,0.4559940993785858,1.7405855655670166,-2.5258610248565674,0.012240758165717125,0.0036050330381840467,0.4158116579055786,0.4559940993785858,0.11234842985868454,false,false,0.5440059006214142,0.0401824414730072,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,49
ml\data\raw\garbage_v2\cardboard\cardboard_179.jpg,garbage_v2,cardboard,cardboard,0,paper,3,0.4568294882774353,3.292036294937134,-4.075481414794922,0.2873151898384094,0.001049733255058527,3.936656867153943e-06,0.4568294882774353,0.2548016607761383,false,false,0.5431705117225647,0.16951429843902588,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,50
ml\data\raw\garbage_v2\glass\glass_1420.jpg,garbage_v2,glass,glass,1,paper,3,0.4586898386478424,1.178403615951538,-1.957784652709961,0.22843070328235626,0.0143200121819973,0.007193518802523613,0.4586898386478424,0.29136598110198975,false,false,0.5413101613521576,0.16732385754585266,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,51
ml\data\raw\garbage_v2\metal\metal_6.jpg,garbage_v2,metal,metal,2,plastic,4,0.4593118131160736,1.4910701513290405,-2.2690961360931396,0.27127501368522644,0.025753717869520187,0.23433274030685425,0.009326680563390255,0.4593118131160736,false,false,0.5406881868839264,0.18803679943084717,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,52
ml\data\raw\garbage_v2\metal\metal_790.jpg,garbage_v2,metal,metal,2,cardboard,0,0.4603966772556305,2.361290454864502,-3.1369571685791016,0.4603966772556305,0.0005067759775556624,0.4434563219547272,0.08610638231039047,0.009533894248306751,false,false,0.5396033227443695,0.01694035530090332,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,53
ml\data\raw\garbage_v2\cardboard\cardboard_1394.jpg,garbage_v2,cardboard,cardboard,0,plastic,4,0.4611600935459137,1.3040523529052734,-2.0780625343322754,0.2299472987651825,0.00884171947836876,0.27736997604370117,0.022680873051285744,0.4611600935459137,false,false,0.5388399064540863,0.18379011750221252,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,54
ml\data\raw\garbage_v2\cardboard\cardboard_37.jpg,garbage_v2,cardboard,cardboard,0,paper,3,0.4618724584579468,0.9352191686630249,-1.7076857089996338,0.03890615701675415,0.09293751418590546,0.10382547974586487,0.4618724584579468,0.30245837569236755,false,false,0.5381275415420532,0.15941408276557922,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,55
ml\data\raw\garbage_v2\cardboard\cardboard_1152.jpg,garbage_v2,cardboard,cardboard,0,metal,2,0.4624157249927521,1.7415603399276733,-2.5128512382507324,0.33927130699157715,0.0013767632190138102,0.4624157249927521,0.042878542095422745,0.15405772626399994,false,false,0.5375842750072479,0.12314441800117493,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,56
ml\data\raw\garbage_v2\glass\glass_42.jpg,garbage_v2,glass,glass,1,paper,3,0.4628963768482208,1.829858422279358,-2.6001105308532715,0.001700952067039907,0.07096040993928909,0.032102521508932114,0.4628963768482208,0.43233972787857056,false,false,0.5371036231517792,0.03055664896965027,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,57
ml\data\raw\garbage_v2\cardboard\cardboard_271.jpg,garbage_v2,cardboard,cardboard,0,plastic,4,0.4640868902206421,2.1482503414154053,-2.915933847427368,0.23185870051383972,0.0008526486926712096,0.004350774921476841,0.29885104298591614,0.4640868902206421,false,false,0.5359131097793579,0.16523584723472595,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,58
ml\data\raw\garbage_v2\metal\metal_443.jpg,garbage_v2,metal,metal,2,metal,2,0.46411532163619995,1.5171937942504883,-2.284816026687622,0.011839499697089195,0.16415415704250336,0.46411532163619995,0.013980833813548088,0.3459102213382721,true,true,0.5358846783638,0.11820510029792786,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,59
ml\data\raw\garbage_v2\paper\paper_106.jpg,garbage_v2,paper,paper,3,cardboard,0,0.46681854128837585,1.049475073814392,-1.8112897872924805,0.46681854128837585,0.07215428352355957,0.15244078636169434,0.04485408961772919,0.2637322247028351,false,false,0.5331814587116241,0.20308631658554077,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,60
ml\data\raw\garbage_v2\paper\paper_1220.jpg,garbage_v2,paper,paper,3,cardboard,0,0.4677479565143585,1.9215037822723389,-2.6813294887542725,0.4677479565143585,0.05412759631872177,0.001777702127583325,0.4584856927394867,0.017861073836684227,false,false,0.5322520434856415,0.009262263774871826,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,61
ml\data\raw\garbage_v2\paper\paper_173.jpg,garbage_v2,paper,paper,3,metal,2,0.4677952826023102,1.4565032720565796,-2.2162277698516846,0.01169820036739111,0.12213468551635742,0.4677952826023102,0.3745579421520233,0.023813901469111443,false,false,0.5322047173976898,0.09323734045028687,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,62
ml\data\raw\garbage_v2\metal\metal_735.jpg,garbage_v2,metal,metal,2,glass,1,0.46942138671875,2.387471914291382,-3.143726348876953,0.0002542934671510011,0.46942138671875,0.339476078748703,0.005881128832697868,0.18496711552143097,false,false,0.53057861328125,0.129945307970047,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,63
ml\data\raw\garbage_v2\glass\glass_1214.jpg,garbage_v2,glass,glass,1,cardboard,0,0.4704863429069519,1.9937617778778076,-2.7477500438690186,0.4704863429069519,0.1119561716914177,0.027673393487930298,0.0005414249608293176,0.38934269547462463,false,false,0.5295136570930481,0.08114364743232727,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,64
ml\data\raw\garbage_v2\cardboard\cardboard_1319.jpg,garbage_v2,cardboard,cardboard,0,paper,3,0.470984548330307,1.2693325281143188,-2.0222625732421875,0.02316129021346569,0.03244071453809738,0.3455940783023834,0.470984548330307,0.12781934440135956,false,false,0.529015451669693,0.12539047002792358,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,65
ml\data\raw\garbage_v2\metal\metal_438.jpg,garbage_v2,metal,metal,2,metal,2,0.47330427169799805,0.9866836071014404,-1.7347004413604736,0.22995154559612274,0.14726902544498444,0.47330427169799805,0.010385108180344105,0.13909007608890533,true,true,0.526695728302002,0.2433527261018753,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,66
ml\data\raw\garbage_v2\cardboard\cardboard_1208.jpg,garbage_v2,cardboard,cardboard,0,paper,3,0.4738716185092926,1.601693034172058,-2.3485119342803955,0.2108277529478073,0.06107233092188835,0.0012710324954241514,0.4738716185092926,0.25295722484588623,false,false,0.5261283814907074,0.22091439366340637,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,67
ml\data\raw\garbage_v2\glass\glass_57.jpg,garbage_v2,glass,glass,1,glass,1,0.4748097360134125,1.7511963844299316,-2.496037483215332,0.18435537815093994,0.4748097360134125,0.021062633022665977,0.0033734021708369255,0.31639885902404785,true,true,0.5251902639865875,0.15841087698936462,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,68
ml\data\raw\garbage_v2\metal\metal_212.jpg,garbage_v2,metal,metal,2,metal,2,0.47489672899246216,2.16494083404541,-2.9095988273620605,0.2388850599527359,0.003527984721586108,0.47489672899246216,0.2805742621421814,0.0021159504540264606,true,true,0.5251032710075378,0.19432246685028076,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,69
ml\data\raw\garbage_v2\paper\paper_985.jpg,garbage_v2,paper,paper,3,glass,1,0.4770881235599518,1.0536600351333618,-1.7937140464782715,0.07836450636386871,0.4770881235599518,0.034051842987537384,0.08175558596849442,0.3287400007247925,false,false,0.5229118764400482,0.1483481228351593,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,70
ml\data\raw\garbage_v2\cardboard\cardboard_852.jpg,garbage_v2,cardboard,cardboard,0,cardboard,0,0.4777440130710602,3.6674466133117676,-4.406126976013184,0.4777440130710602,0.00022721140703652054,6.551815204147715e-06,0.46170490980148315,0.06031721830368042,true,true,0.5222559869289398,0.016039103269577026,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,71
ml\data\raw\garbage_v2\glass\glass_367.jpg,garbage_v2,glass,glass,1,glass,1,0.47801026701927185,2.928467035293579,-3.6665902137756348,0.07183714956045151,0.47801026701927185,0.00040517840534448624,0.0007905230741016567,0.44895684719085693,true,true,0.5219897329807281,0.029053419828414917,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,72
ml\data\raw\garbage_v2\cardboard\cardboard_1259.jpg,garbage_v2,cardboard,cardboard,0,cardboard,0,0.47929245233535767,2.9707071781158447,-3.7061514854431152,0.47929245233535767,2.356617733312305e-05,0.004168680403381586,0.05778473988175392,0.4587305188179016,true,true,0.5207075476646423,0.020561933517456055,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,73
ml\data\raw\garbage_v2\metal\metal_617.jpg,garbage_v2,metal,metal,2,glass,1,0.47994717955589294,2.0191872119903564,-2.7532663345336914,0.0017369640991091728,0.47994717955589294,0.07972539216279984,0.018056906759738922,0.42053359746932983,false,false,0.5200528204441071,0.05941358208656311,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,74
ml\data\raw\garbage_v2\paper\paper_289.jpg,garbage_v2,paper,paper,3,cardboard,0,0.48033109307289124,3.234966993331909,-3.9682466983795166,0.48033109307289124,1.3640888937516138e-05,0.3637000024318695,0.15517382323741913,0.0007814255077391863,false,false,0.5196689069271088,0.11663109064102173,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,75
ml\data\raw\garbage_v2\cardboard\cardboard_460.jpg,garbage_v2,cardboard,cardboard,0,plastic,4,0.48205509781837463,2.8764703273773193,-3.6061673164367676,0.001117202453315258,0.0003560240438673645,0.45137229561805725,0.06509942561388016,0.48205509781837463,false,false,0.5179449021816254,0.030682802200317383,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,76
ml\data\raw\garbage_v2\cardboard\cardboard_501.jpg,garbage_v2,cardboard,cardboard,0,cardboard,0,0.4831358790397644,1.7434359788894653,-2.470893383026123,0.4831358790397644,0.0032009859569370747,0.01666036807000637,0.10905274748802185,0.38795000314712524,true,true,0.5168641209602356,0.09518587589263916,very_high_uncertainty,low_confidence_candidate,pending_review,,,,,77
