review_id,image_path,source_dataset,source_label,source_reference_label,model_prediction,model_confidence,model_max_logit,model_energy,probability_margin,prediction_matches_source_label,uncertainty_band,selection_reason,active_learning_rank,human_observation,reviewed_label,reviewed_action,reviewer_notes,review_status
stage02_al_0015,ml\data\raw\garbage_v2\cardboard\cardboard_260.jpg,garbage_v2,cardboard,cardboard,plastic,0.7281075119972229,3.4423367977142334,-3.759643316,0.4682977795600891,FALSE,medium_uncertainty,confident_wrong_candidate,540,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0016,ml\data\raw\garbage_v2\glass\glass_1118.jpg,garbage_v2,glass,glass,plastic,0.7035099864006042,2.6384785175323486,-2.990151644,0.4752693772315979,FALSE,medium_uncertainty,confident_wrong_candidate,513,glass,glass,add_to_training,,reviewed
stage02_al_0017,ml\data\raw\garbage_v2\glass\glass_1438.jpg,garbage_v2,glass,glass,paper,0.7039196491241455,4.374406814575195,-4.725497723,0.4908650666475296,FALSE,medium_uncertainty,confident_wrong_candidate,514,glass,glass,add_to_training,,reviewed
stage02_al_0018,ml\data\raw\garbage_v2\glass\glass_732.jpg,garbage_v2,glass,glass,cardboard,0.707375169,3.358595848083496,-3.704789877,0.5090779960155487,FALSE,medium_uncertainty,confident_wrong_candidate,516,glass,glass,add_to_training,,reviewed
stage02_al_0019,ml\data\raw\garbage_v2\glass\glass_1095.jpg,garbage_v2,glass,glass,metal,0.7131980657577515,2.553483009338379,-2.891479015,0.564470574,FALSE,medium_uncertainty,confident_wrong_candidate,522,glass,glass,add_to_training,,reviewed
stage02_al_0020,ml\data\raw\garbage_v2\glass\glass_463.jpg,garbage_v2,glass,glass,plastic,0.7134954333305359,4.662084102630615,-4.999663353,0.43667200207710266,FALSE,medium_uncertainty,confident_wrong_candidate,523,glass,glass,add_to_training,,reviewed
stage02_al_0021,ml\data\raw\garbage_v2\glass\glass_1004.jpg,garbage_v2,glass,glass,cardboard,0.7140840888023376,4.358218669891357,-4.694972992,0.4351837933063507,FALSE,medium_uncertainty,confident_wrong_candidate,525,glass,glass,add_to_training,,reviewed
stage02_al_0022,ml\data\raw\garbage_v2\glass\glass_527.jpg,garbage_v2,glass,glass,plastic,0.7186917662620544,3.7236108779907227,-4.05393362,0.5090407282114029,FALSE,medium_uncertainty,confident_wrong_candidate,530,glass,glass,add_to_training,,reviewed
stage02_al_0023,ml\data\raw\garbage_v2\glass\glass_95.jpg,garbage_v2,glass,glass,plastic,0.7249209880828857,2.302053689956665,-2.623746395,0.5530149936676025,FALSE,medium_uncertainty,confident_wrong_candidate,535,glass,glass,add_to_training,,reviewed
stage02_al_0024,ml\data\raw\garbage_v2\glass\glass_702.jpg,garbage_v2,glass,glass,paper,0.7295012474060059,1.8480125665664673,-2.163406849,0.6162844821810722,FALSE,medium_uncertainty,confident_wrong_candidate,542,glass,glass,add_to_training,,reviewed
stage02_al_0025,ml\data\raw\garbage_v2\glass\glass_1366.jpg,garbage_v2,glass,glass,plastic,0.7387755513191223,3.9442453384399414,-4.247006416,0.48265567421913147,FALSE,medium_uncertainty,confident_wrong_candidate,549,glass,glass,add_to_training,,reviewed
stage02_al_0026,ml\data\raw\garbage_v2\glass\glass_1336.jpg,garbage_v2,glass,glass,plastic,0.7415710687637329,2.090606689453125,-2.389590979,0.6259923726320267,FALSE,medium_uncertainty,confident_wrong_candidate,556,glass,glass,add_to_training,,reviewed
stage02_al_0027,ml\data\raw\garbage_v2\glass\glass_1496.jpg,garbage_v2,glass,glass,metal,0.7419031858444214,2.5036613941192627,-2.802197933,0.5810630172491074,FALSE,medium_uncertainty,confident_wrong_candidate,557,glass,glass,add_to_training,,reviewed
stage02_al_0028,ml\data\raw\garbage_v2\glass\glass_1671.jpg,garbage_v2,glass,glass,metal,0.7463778853416443,4.353479862213135,-4.646003246,0.5090136229991913,FALSE,medium_uncertainty,confident_wrong_candidate,562,glass,glass,add_to_training,,reviewed
stage02_al_0029,ml\data\raw\garbage_v2\glass\glass_997.jpg,garbage_v2,glass,glass,paper,0.7517063021659851,2.9370596408843994,-3.22246933,0.5283591151237488,FALSE,medium_uncertainty,confident_wrong_candidate,565,glass,glass,add_to_training,,reviewed
stage02_al_0030,ml\data\raw\garbage_v2\glass\glass_34.jpg,garbage_v2,glass,glass,metal,0.7521499395370483,3.0192747116088867,-3.304094315,0.5654752999544144,FALSE,medium_uncertainty,confident_wrong_candidate,567,glass,glass,add_to_training,,reviewed
stage02_al_0031,ml\data\raw\garbage_v2\metal\metal_454.jpg,garbage_v2,metal,metal,paper,0.7089726328849792,1.9829528331756592,-2.326891184,0.5723223090171814,FALSE,medium_uncertainty,confident_wrong_candidate,518,metal,metal,add_to_training,,reviewed
stage02_al_0032,ml\data\raw\garbage_v2\metal\metal_417.jpg,garbage_v2,metal,metal,plastic,0.7250983119010925,5.945950031280518,-6.267397881,0.45053717494010925,FALSE,medium_uncertainty,confident_wrong_candidate,536,metal,metal,add_to_training,,reviewed
stage02_al_0033,ml\data\raw\garbage_v2\metal\metal_850.jpg,garbage_v2,metal,metal,paper,0.7291823625564575,6.3943586349487305,-6.710189819,0.4602704346179962,FALSE,medium_uncertainty,confident_wrong_candidate,541,metal,metal,add_to_training,,reviewed
stage02_al_0034,ml\data\raw\garbage_v2\metal\metal_35.jpg,garbage_v2,metal,metal,cardboard,0.7305641174316406,5.359732151031494,-5.673670292,0.50421235,FALSE,medium_uncertainty,confident_wrong_candidate,543,metal,metal,add_to_training,,reviewed
stage02_al_0035,ml\data\raw\garbage_v2\metal\metal_146.jpg,garbage_v2,metal,metal,plastic,0.732213557,4.613387584686279,-4.925070763,0.4692081809043884,FALSE,medium_uncertainty,confident_wrong_candidate,545,metal,metal,add_to_training,,reviewed
stage02_al_0036,ml\data\raw\garbage_v2\metal\metal_734.jpg,garbage_v2,metal,metal,plastic,0.7390044331550598,4.584130287,-4.886581421,0.59858039,FALSE,medium_uncertainty,confident_wrong_candidate,550,metal,metal,add_to_training,,reviewed
stage02_al_0037,ml\data\raw\garbage_v2\metal\metal_772.jpg,garbage_v2,metal,metal,paper,0.7472861409187317,2.6918485164642334,-2.983155727,0.5488093048334122,FALSE,medium_uncertainty,confident_wrong_candidate,564,metal,metal,add_to_training,,reviewed
stage02_al_0038,ml\data\raw\garbage_v2\metal\metal_860.jpg,garbage_v2,metal,metal,plastic,0.7596988677978516,3.5315613746643066,-3.806394577,0.5593540370464325,FALSE,medium_uncertainty,confident_wrong_candidate,584,metal,metal,add_to_training,,reviewed
stage02_al_0039,ml\data\raw\garbage_v2\metal\metal_456.jpg,garbage_v2,metal,metal,paper,0.7614408731460571,2.564401626586914,-2.836944342,0.6268344670534134,FALSE,medium_uncertainty,confident_wrong_candidate,587,metal,metal,add_to_training,,reviewed
stage02_al_0040,ml\data\raw\garbage_v2\metal\metal_283.jpg,garbage_v2,metal,metal,glass,0.7619692087173462,2.0186281204223633,-2.290477276,0.6239145249128342,FALSE,medium_uncertainty,confident_wrong_candidate,588,metal,metal,add_to_training,,reviewed
stage02_al_0041,ml\data\raw\garbage_v2\metal\metal_602.jpg,garbage_v2,metal,metal,glass,0.7698423266410828,2.9579474925994873,-3.219516993,0.574279711,FALSE,medium_uncertainty,confident_wrong_candidate,599,metal,metal,add_to_training,,reviewed
stage02_al_0042,ml\data\raw\garbage_v2\metal\metal_79.jpg,garbage_v2,metal,metal,plastic,0.7758156061172485,3.8596243858337402,-4.113464832,0.5720605999231339,FALSE,medium_uncertainty,confident_wrong_candidate,605,metal,metal,add_to_training,,reviewed
stage02_al_0043,ml\data\raw\garbage_v2\metal\metal_854.jpg,garbage_v2,metal,metal,cardboard,0.7773827910423279,4.281468868255615,-4.53329134,0.5567145198583603,FALSE,medium_uncertainty,confident_wrong_candidate,608,metal,metal,add_to_training,,reviewed
stage02_al_0044,ml\data\raw\garbage_v2\metal\metal_358.jpg,garbage_v2,metal,metal,plastic,0.8010725378990173,3.964963198,-4.186767101,0.6064425408840179,FALSE,medium_uncertainty,confident_wrong_candidate,649,metal,metal,add_to_training,,reviewed
stage02_al_0045,ml\data\raw\garbage_v2\metal\metal_179.jpg,garbage_v2,metal,metal,paper,0.8066959977149963,2.6910994052886963,-2.905907869,0.7139521911740303,FALSE,medium_uncertainty,confident_wrong_candidate,661,metal,metal,add_to_training,,reviewed
stage02_al_0046,ml\data\raw\garbage_v2\paper\paper_755.jpg,garbage_v2,paper,paper,plastic,0.7104016542434692,4.228295326,-4.570219994,0.42279165983200073,FALSE,medium_uncertainty,confident_wrong_candidate,519,paper,paper,add_to_training,,reviewed
stage02_al_0047,ml\data\raw\garbage_v2\paper\paper_602.jpg,garbage_v2,paper,paper,glass,0.7253138422966003,2.5855295658111572,-2.906680346,0.5454450398683548,FALSE,medium_uncertainty,confident_wrong_candidate,537,paper,paper,add_to_training,,reviewed
stage02_al_0048,ml\data\raw\garbage_v2\paper\paper_649.jpg,garbage_v2,paper,paper,cardboard,0.7317824959754944,5.684751033782959,-5.997023106,0.4639492630958557,FALSE,medium_uncertainty,confident_wrong_candidate,544,paper,paper,add_to_training,,reviewed
stage02_al_0049,ml\data\raw\garbage_v2\paper\paper_838.jpg,garbage_v2,paper,paper,plastic,0.7382678985595703,2.549034833908081,-2.852483273,0.5791875571012497,FALSE,medium_uncertainty,confident_wrong_candidate,548,paper,paper,add_to_training,,reviewed
stage02_al_0050,ml\data\raw\garbage_v2\paper\paper_881.jpg,garbage_v2,paper,paper,cardboard,0.7399523258209229,2.7976536750793457,-3.098823071,0.5831625014543533,FALSE,medium_uncertainty,confident_wrong_candidate,553,paper,paper,add_to_training,,reviewed
stage02_al_0051,ml\data\raw\garbage_v2\paper\paper_471.jpg,garbage_v2,paper,paper,cardboard,0.7414473295211792,2.349668264389038,-2.648819447,0.5302733927965164,FALSE,medium_uncertainty,confident_wrong_candidate,554,paper,paper,add_to_training,,reviewed
stage02_al_0052,ml\data\raw\garbage_v2\paper\paper_660.jpg,garbage_v2,paper,paper,plastic,0.7414758205413818,3.4073307514190674,-3.706443548,0.5647665858268738,FALSE,medium_uncertainty,confident_wrong_candidate,555,paper,paper,add_to_training,,reviewed
stage02_al_0053,ml\data\raw\garbage_v2\paper\paper_992.jpg,garbage_v2,paper,paper,cardboard,0.744938314,3.6704354286193848,-3.964889288,0.4954124838113785,FALSE,medium_uncertainty,confident_wrong_candidate,560,paper,paper,add_to_training,,reviewed
stage02_al_0054,ml\data\raw\garbage_v2\paper\paper_840.jpg,garbage_v2,paper,paper,cardboard,0.7464607357978821,5.426396847,-5.718809128,0.4930965006351471,FALSE,medium_uncertainty,confident_wrong_candidate,563,paper,paper,add_to_training,,reviewed
stage02_al_0055,ml\data\raw\garbage_v2\paper\paper_886.jpg,garbage_v2,paper,paper,cardboard,0.7539181709289551,7.4822869300842285,-7.76475811,0.5078422278165817,FALSE,medium_uncertainty,confident_wrong_candidate,573,paper,paper,add_to_training,,reviewed
stage02_al_0056,ml\data\raw\garbage_v2\paper\paper_132.jpg,garbage_v2,paper,paper,plastic,0.7567183971405029,1.9118492603302002,-2.19061327,0.6544142216444016,FALSE,medium_uncertainty,confident_wrong_candidate,579,paper,paper,add_to_training,,reviewed
stage02_al_0057,ml\data\raw\garbage_v2\paper\paper_512.jpg,garbage_v2,paper,paper,metal,0.7628428936004639,3.647034168243408,-3.917737246,0.5335743576288223,FALSE,medium_uncertainty,confident_wrong_candidate,591,paper,paper,add_to_training,,reviewed
stage02_al_0058,ml\data\raw\garbage_v2\paper\paper_627.jpg,garbage_v2,paper,paper,metal,0.7781813144683838,4.299434661865234,-4.550230503,0.5586005002260208,FALSE,medium_uncertainty,confident_wrong_candidate,610,paper,paper,add_to_training,,reviewed
stage02_al_0059,ml\data\raw\garbage_v2\paper\paper_809.jpg,garbage_v2,paper,paper,metal,0.7878391742706299,2.8606717586517334,-3.099133015,0.6019828021526337,FALSE,medium_uncertainty,confident_wrong_candidate,626,paper,paper,add_to_training,,reviewed
stage02_al_0060,ml\data\raw\garbage_v2\paper\paper_1052.jpg,garbage_v2,paper,paper,cardboard,0.8050553798675537,2.638570785522461,-2.855414867,0.6753356605768204,FALSE,medium_uncertainty,confident_wrong_candidate,657,paper,paper,add_to_training,,reviewed
stage02_al_0061,ml\data\raw\garbage_v2\plastic\plastic_952.jpg,garbage_v2,plastic,plastic,paper,0.7149500846862793,2.4806835651397705,-2.816226006,0.47478026151657104,FALSE,medium_uncertainty,confident_wrong_candidate,526,plastic,plastic,add_to_training,,reviewed
stage02_al_0062,ml\data\raw\garbage_v2\plastic\plastic_585.jpg,garbage_v2,plastic,plastic,paper,0.7241145372390747,4.335073471069336,-4.657879353,0.4501928985118866,FALSE,medium_uncertainty,confident_wrong_candidate,534,plastic,plastic,add_to_training,,reviewed
stage02_al_0063,ml\data\raw\garbage_v2\plastic\plastic_412.jpg,garbage_v2,plastic,plastic,glass,0.7357415556907654,7.013807297,-7.320683479,0.4716067612171173,FALSE,medium_uncertainty,confident_wrong_candidate,546,plastic,plastic,add_to_training,,reviewed
stage02_al_0064,ml\data\raw\garbage_v2\plastic\plastic_997.jpg,garbage_v2,plastic,plastic,metal,0.7392789125442505,3.3540380001068115,-3.656117916,0.5018413364887238,FALSE,medium_uncertainty,confident_wrong_candidate,552,plastic,plastic,add_to_training,,reviewed
stage02_al_0065,ml\data\raw\garbage_v2\plastic\plastic_448.jpg,garbage_v2,plastic,plastic,metal,0.7460782527923584,6.359600544,-6.652525425,0.49227336049079895,FALSE,medium_uncertainty,confident_wrong_candidate,561,plastic,plastic,add_to_training,,reviewed
stage02_al_0066,ml\data\raw\garbage_v2\plastic\plastic_56.jpg,garbage_v2,plastic,plastic,metal,0.7534314393997192,7.7812581062316895,-8.064374924,0.5068729221820831,FALSE,medium_uncertainty,confident_wrong_candidate,571,plastic,plastic,add_to_training,,reviewed
stage02_al_0067,ml\data\raw\garbage_v2\plastic\plastic_179.jpg,garbage_v2,plastic,plastic,metal,0.754603922,6.548000812530518,-6.829563141,0.5093413591384888,FALSE,medium_uncertainty,confident_wrong_candidate,575,plastic,plastic,add_to_training,,reviewed
stage02_al_0068,ml\data\raw\garbage_v2\plastic\plastic_144.jpg,garbage_v2,plastic,plastic,cardboard,0.762223482,3.044405698776245,-3.315921068,0.546843871,FALSE,medium_uncertainty,confident_wrong_candidate,589,plastic,plastic,add_to_training,,reviewed
stage02_al_0069,ml\data\raw\garbage_v2\plastic\plastic_519.jpg,garbage_v2,plastic,plastic,glass,0.7699649930000305,2.805884838104248,-3.067295074,0.6337845176458359,FALSE,medium_uncertainty,confident_wrong_candidate,600,plastic,plastic,add_to_training,,reviewed
stage02_al_0070,ml\data\raw\garbage_v2\plastic\plastic_1551.jpg,garbage_v2,plastic,plastic,paper,0.7743992209434509,5.098453998565674,-5.354121685,0.5498286336660385,FALSE,medium_uncertainty,confident_wrong_candidate,604,plastic,plastic,add_to_training,,reviewed
stage02_al_0071,ml\data\raw\garbage_v2\plastic\plastic_940.jpg,garbage_v2,plastic,plastic,glass,0.77906388,5.1640167236328125,-5.413679123,0.5621460378170013,FALSE,medium_uncertainty,confident_wrong_candidate,611,plastic,plastic,add_to_training,,reviewed
stage02_al_0072,ml\data\raw\garbage_v2\plastic\plastic_921.jpg,garbage_v2,plastic,plastic,glass,0.7805138230323792,3.6542608737945557,-3.902063847,0.6168656647205353,FALSE,medium_uncertainty,confident_wrong_candidate,613,plastic,plastic,add_to_training,,reviewed
stage02_al_0073,ml\data\raw\garbage_v2\plastic\plastic_704.jpg,garbage_v2,plastic,plastic,cardboard,0.7810566425323486,4.961312770843506,-5.208420277,0.5634956657886505,FALSE,medium_uncertainty,confident_wrong_candidate,615,plastic,plastic,add_to_training,,reviewed
stage02_al_0074,ml\data\raw\garbage_v2\plastic\plastic_399.jpg,garbage_v2,plastic,plastic,metal,0.7852929830551147,7.234175682067871,-7.475873947,0.5706154555082321,FALSE,medium_uncertainty,confident_wrong_candidate,620,plastic,plastic,add_to_training,,reviewed
stage02_al_0075,ml\data\raw\garbage_v2\plastic\plastic_110.jpg,garbage_v2,plastic,plastic,metal,0.786959171,3.8753507137298584,-4.114929676,0.5958338230848312,FALSE,medium_uncertainty,confident_wrong_candidate,623,plastic,plastic,add_to_training,,reviewed
stage02_al_0076,ml\data\raw\garbage_v2\cardboard\cardboard_80.jpg,garbage_v2,cardboard,cardboard,plastic,0.7374011874198914,2.332188367843628,-2.636811495,0.5373400747776031,FALSE,medium_uncertainty,confident_wrong_candidate,547,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0077,ml\data\raw\garbage_v2\cardboard\cardboard_774.jpg,garbage_v2,cardboard,cardboard,paper,0.7390666007995605,4.063642501831055,-4.366009712,0.4970814734697342,FALSE,medium_uncertainty,confident_wrong_candidate,551,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0078,ml\data\raw\garbage_v2\cardboard\cardboard_569.jpg,garbage_v2,cardboard,cardboard,paper,0.7440643310546875,3.494325876235962,-3.789953709,0.5805066525936127,FALSE,medium_uncertainty,confident_wrong_candidate,558,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0079,ml\data\raw\garbage_v2\cardboard\cardboard_1325.jpg,garbage_v2,cardboard,cardboard,paper,0.7447793483734131,3.9843642711639404,-4.279031754,0.5208032131195068,FALSE,medium_uncertainty,confident_wrong_candidate,559,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0080,ml\data\raw\garbage_v2\cardboard\cardboard_408.jpg,garbage_v2,cardboard,cardboard,paper,0.7521072030067444,2.348219633102417,-2.63309598,0.5837914645671844,FALSE,medium_uncertainty,confident_wrong_candidate,566,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0081,ml\data\raw\garbage_v2\glass\glass_182.jpg,garbage_v2,glass,glass,paper,0.7526271939277649,2.246657371520996,-2.530842781,0.6654911041259766,FALSE,medium_uncertainty,confident_wrong_candidate,568,glass,glass,add_to_training,,reviewed
stage02_al_0082,ml\data\raw\garbage_v2\cardboard\cardboard_1286.jpg,garbage_v2,cardboard,cardboard,plastic,0.7530693411827087,2.6224799156188965,-2.906077862,0.6294670030474663,FALSE,medium_uncertainty,confident_wrong_candidate,569,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0083,ml\data\raw\garbage_v2\cardboard\cardboard_1044.jpg,garbage_v2,cardboard,cardboard,paper,0.7530771493911743,3.0411176681518555,-3.324705124,0.6056663244962692,FALSE,medium_uncertainty,confident_wrong_candidate,570,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0084,ml\data\raw\garbage_v2\glass\glass_1193.jpg,garbage_v2,glass,glass,cardboard,0.753820002,3.6666290760040283,-3.949230671,0.5500773042440414,FALSE,medium_uncertainty,confident_wrong_candidate,572,glass,glass,add_to_training,,reviewed
stage02_al_0085,ml\data\raw\garbage_v2\cardboard\cardboard_1361.jpg,garbage_v2,cardboard,cardboard,paper,0.7544013857841492,4.174124717712402,-4.455955505,0.5135561525821686,FALSE,medium_uncertainty,confident_wrong_candidate,574,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0086,ml\data\raw\garbage_v2\cardboard\cardboard_22.jpg,garbage_v2,cardboard,cardboard,paper,0.7561413049697876,3.9873600006103516,-4.266887188,0.5156966745853424,FALSE,medium_uncertainty,confident_wrong_candidate,576,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0087,ml\data\raw\garbage_v2\cardboard\cardboard_1072.jpg,garbage_v2,cardboard,cardboard,plastic,0.7566637992858887,2.3512251377105713,-2.630061388,0.6005595624446869,FALSE,medium_uncertainty,confident_wrong_candidate,577,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0088,ml\data\raw\garbage_v2\glass\glass_1230.jpg,garbage_v2,glass,glass,metal,0.7566831707954407,3.9048595428466797,-4.183670044,0.6012357473373413,FALSE,medium_uncertainty,confident_wrong_candidate,578,glass,glass,add_to_training,,reviewed
stage02_al_0089,ml\data\raw\garbage_v2\cardboard\cardboard_323.jpg,garbage_v2,cardboard,cardboard,plastic,0.7578533887863159,3.247774362564087,-3.525039673,0.5237971246242523,FALSE,medium_uncertainty,confident_wrong_candidate,580,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0090,ml\data\raw\garbage_v2\glass\glass_1547.jpg,garbage_v2,glass,glass,plastic,0.7586915493011475,3.5490007400512695,-3.825160742,0.5287685394287109,FALSE,medium_uncertainty,confident_wrong_candidate,581,glass,glass,add_to_training,,reviewed
stage02_al_0091,ml\data\raw\garbage_v2\cardboard\cardboard_787.jpg,garbage_v2,cardboard,cardboard,paper,0.758759618,3.7598493099212646,-4.035919666,0.608394131,FALSE,medium_uncertainty,confident_wrong_candidate,582,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0092,ml\data\raw\garbage_v2\glass\glass_365.jpg,garbage_v2,glass,glass,plastic,0.7588250041007996,3.3532814979553223,-3.629265547,0.6257759034633636,FALSE,medium_uncertainty,confident_wrong_candidate,583,glass,glass,add_to_training,,reviewed
stage02_al_0093,ml\data\raw\garbage_v2\cardboard\cardboard_395.jpg,garbage_v2,cardboard,cardboard,paper,0.7600328922271729,2.552940845489502,-2.827334404,0.5764504671096802,FALSE,medium_uncertainty,confident_wrong_candidate,585,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0094,ml\data\raw\garbage_v2\cardboard\cardboard_1038.jpg,garbage_v2,cardboard,cardboard,metal,0.7605031132698059,2.449411392211914,-2.723186493,0.6053505688905716,FALSE,medium_uncertainty,confident_wrong_candidate,586,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0095,ml\data\raw\garbage_v2\cardboard\cardboard_1211.jpg,garbage_v2,cardboard,cardboard,metal,0.762502134,3.3336405754089355,-3.604790449,0.6368397921323776,FALSE,medium_uncertainty,confident_wrong_candidate,590,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0096,ml\data\raw\garbage_v2\glass\glass_1617.jpg,garbage_v2,glass,glass,plastic,0.7635515332221985,2.456909418106079,-2.726684093,0.6364878714084625,FALSE,medium_uncertainty,confident_wrong_candidate,592,glass,glass,add_to_training,,reviewed
stage02_al_0097,ml\data\raw\garbage_v2\cardboard\cardboard_1243.jpg,garbage_v2,cardboard,cardboard,paper,0.7648512125015259,2.2568411827087402,-2.524915218,0.6486434265971184,FALSE,medium_uncertainty,confident_wrong_candidate,593,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0098,ml\data\raw\garbage_v2\glass\glass_333.jpg,garbage_v2,glass,glass,plastic,0.7657758593559265,6.490933418273926,-6.757799149,0.5316499471664429,FALSE,medium_uncertainty,confident_wrong_candidate,594,glass,glass,add_to_training,,reviewed
stage02_al_0099,ml\data\raw\garbage_v2\cardboard\cardboard_326.jpg,garbage_v2,cardboard,cardboard,plastic,0.7680235505104065,2.353055477142334,-2.616990328,0.6001035273075104,FALSE,medium_uncertainty,confident_wrong_candidate,595,cardboard,cardboard,add_to_training,,reviewed
stage02_al_0100,ml\data\raw\garbage_v2\glass\glass_565.jpg,garbage_v2,glass,glass,plastic,0.7682405710220337,4.241876125335693,-4.50552845,0.5402656048536301,FALSE,medium_uncertainty,confident_wrong_candidate,596,glass,glass,add_to_training,,reviewed
