source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes,split,active_learning_stage,review_id,human_observation,reviewed_label,reviewed_action,reviewer_notes
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_784.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0011,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_33.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0012,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_182.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0013,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_969.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0014,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_260.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0015,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1118.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0016,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1438.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0017,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_732.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0018,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1095.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0019,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_463.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0020,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1004.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0021,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_527.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0022,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_95.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0023,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_702.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0024,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1366.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0025,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1336.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0026,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1496.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0027,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1671.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0028,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_997.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0029,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_34.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0030,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_454.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0031,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_417.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0032,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_850.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0033,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_35.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0034,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_146.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0035,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_734.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0036,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_772.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0037,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_860.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0038,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_456.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0039,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_283.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: glass.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0040,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_602.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: glass.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0041,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_79.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0042,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_854.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0043,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_358.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0044,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_179.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0045,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_755.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0046,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_602.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: glass.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0047,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_649.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0048,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_838.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0049,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_881.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0050,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_471.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0051,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_660.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0052,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_992.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0053,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_840.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0054,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_886.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0055,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_132.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0056,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_512.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0057,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_627.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0058,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_809.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0059,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\paper\paper_1052.jpg,paper,paper,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: paper. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0060,paper,paper,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_952.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0061,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_585.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0062,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_412.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: glass.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0063,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_997.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0064,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_448.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0065,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_56.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0066,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_179.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0067,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_144.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0068,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_519.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: glass.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0069,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_1551.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0070,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_940.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: glass.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0071,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_921.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: glass.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0072,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_704.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0073,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_399.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0074,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\plastic\plastic_110.jpg,plastic,plastic,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: plastic. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0075,plastic,plastic,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_80.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0076,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_774.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0077,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_569.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0078,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_1325.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0079,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_408.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0080,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_182.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0081,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_1286.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0082,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_1044.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0083,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1193.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0084,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_1361.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0085,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_22.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0086,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_1072.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0087,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1230.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0088,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_323.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0089,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1547.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0090,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_787.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0091,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_365.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0092,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_395.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0093,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_1038.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0094,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_1211.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0095,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1617.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0096,glass,glass,add_to_training,
