sample_id,source_dataset,source_split,image_path,original_label,fine_label,coarse_label,is_known,usage,license_notes
trashnet_000033,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard128.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000034,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard129.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000035,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard13.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000036,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard130.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000037,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard131.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000038,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard132.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000039,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard133.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000040,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard134.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000041,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard135.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000042,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard136.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000043,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard137.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000044,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard138.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000045,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard139.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000046,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard14.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000047,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard140.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000048,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard141.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000049,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard142.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000050,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard143.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000051,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard144.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000052,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard145.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000053,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard146.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000054,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard147.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000055,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard148.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000056,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard149.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000057,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard15.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000058,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard150.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000059,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard151.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000060,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard152.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000061,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard153.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000062,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard154.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000063,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard155.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000064,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard156.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000065,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard157.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000066,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard158.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000067,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard159.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000068,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard16.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000069,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard160.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000070,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard161.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000071,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard162.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000072,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard163.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000073,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard164.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000074,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard165.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000075,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard166.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000076,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard167.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000077,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard168.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000078,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard169.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000079,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard17.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000080,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard170.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000081,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard171.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000082,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard172.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000083,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard173.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000084,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard174.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000085,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard175.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000086,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard176.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000087,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard177.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000088,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard178.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000089,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard179.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000090,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard18.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000091,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard180.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000092,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard181.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000093,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard182.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000094,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard183.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000095,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard184.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000096,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard185.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000097,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard186.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000098,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard187.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000099,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard188.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000100,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard189.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000101,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard19.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000102,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard190.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000103,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard191.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000104,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard192.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000105,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard193.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000106,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard194.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000107,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard195.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000108,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard196.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000109,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard197.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000110,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard198.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000111,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard199.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000112,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard2.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000113,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard20.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000114,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard200.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000115,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard201.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000116,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard202.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000117,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard203.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000118,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard204.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000119,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard205.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000120,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard206.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000121,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard207.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000122,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard208.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000123,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard209.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000124,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard21.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000125,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard210.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000126,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard211.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000127,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard212.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000128,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard213.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000129,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard214.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000130,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard215.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000131,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard216.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000132,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard217.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000133,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard218.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000134,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard219.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000135,trashnet,test,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard22.jpg,cardboard,paper_cardboard,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000136,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard220.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000137,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard221.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000138,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard222.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000139,trashnet,val,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard223.jpg,cardboard,paper_cardboard,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000140,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard224.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000141,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard225.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000142,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard226.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000143,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard227.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000144,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard228.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
