sample_id,source_dataset,source_split,image_path,original_label,fine_label,coarse_label,is_known,usage,license_notes,mapping_role,mapping_notes
realwaste_cardboard_000011,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_108.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000012,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_109.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000013,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_11.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000014,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_110.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000015,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_111.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000016,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_112.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000017,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_113.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000018,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_114.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000019,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_115.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000020,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_116.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000021,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_117.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000022,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_118.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000023,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_119.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000024,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_12.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000025,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_120.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000026,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_121.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000027,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_122.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000028,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_123.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000029,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_124.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000030,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_125.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000031,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_126.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000032,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_127.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000033,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_128.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000034,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_129.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000035,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_13.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000036,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_130.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000037,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_131.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000038,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_132.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000039,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_133.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000040,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_134.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000041,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_135.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000042,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_136.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000043,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_137.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000044,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_138.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000045,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_139.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000046,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_14.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000047,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_140.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000048,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_141.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000049,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_142.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000050,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_143.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000051,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_144.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000052,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_145.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000053,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_146.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000054,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_147.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000055,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_148.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000056,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_149.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000057,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_15.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000058,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_150.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000059,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_151.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000060,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_152.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000061,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_153.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000062,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_154.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000063,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_155.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000064,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_156.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000065,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_157.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000066,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_158.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000067,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_159.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000068,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_16.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000069,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_160.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000070,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_161.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000071,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_162.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000072,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_163.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000073,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_164.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000074,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_165.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000075,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_166.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000076,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_167.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000077,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_168.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000078,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_169.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000079,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_17.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000080,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_170.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000081,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_171.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000082,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_172.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000083,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_173.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000084,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_174.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000085,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_175.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000086,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_176.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000087,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_177.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000088,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_178.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000089,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_179.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000090,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_18.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000091,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_180.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000092,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_181.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000093,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_182.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000094,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_183.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000095,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_184.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000096,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_185.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000097,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_186.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000098,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_187.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000099,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_188.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000100,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_189.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000101,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_19.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000102,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_190.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000103,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_191.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000104,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_192.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000105,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_193.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000106,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_194.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000107,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_195.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000108,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_196.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000109,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_197.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000110,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_198.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000111,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_199.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000112,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_2.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000113,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_20.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000114,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_200.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000115,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_201.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000116,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_202.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000117,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_203.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000118,realwaste,val,ml/data/raw/realwaste/Cardboard/Cardboard_204.jpg,Cardboard,paper_cardboard,recyclable,True,known_val,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000119,realwaste,test,ml/data/raw/realwaste/Cardboard/Cardboard_205.jpg,Cardboard,paper_cardboard,recyclable,True,known_test,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
realwaste_cardboard_000120,realwaste,train,ml/data/raw/realwaste/Cardboard/Cardboard_206.jpg,Cardboard,paper_cardboard,recyclable,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to paper_cardboard.
